ID,Timestamp,Multiplier,Color,Band,Points,Ingest Method
57169,2026-07-28T19:02:50.300+00:00,25.54,rgb(192, 23, 180),moonshot,240.241,file
57160,2026-07-28T19:02:00.208+00:00,1.83,rgb(52, 180, 255),low,126.155,file
57156,2026-07-28T19:01:41.017+00:00,2.45,rgb(145, 62, 248),base,138.783,file
57151,2026-07-28T19:01:17.642+00:00,2.59,rgb(145, 62, 248),base,141.189,file
57146,2026-07-28T19:00:52.408+00:00,1.71,rgb(52, 180, 255),low,123.22,file
57142,2026-07-28T19:00:34.196+00:00,1.63,rgb(52, 180, 255),low,121.146,file
57138,2026-07-28T19:00:17.036+00:00,1.01,rgb(52, 180, 255),dust,100.431,file
57136,2026-07-28T19:00:04.992+00:00,1.61,rgb(52, 180, 255),low,120.612,file
57132,2026-07-28T18:59:46.807+00:00,1.49,rgb(52, 180, 255),floor,117.259,file
57129,2026-07-28T18:59:30.581+00:00,1.28,rgb(52, 180, 255),floor,110.684,file
57126,2026-07-28T18:59:15.300+00:00,1,rgb(52, 180, 255),dust,100,file
57123,2026-07-28T18:59:02.140+00:00,1.38,rgb(52, 180, 255),floor,113.94,file
57119,2026-07-28T18:58:45.738+00:00,5.62,rgb(145, 62, 248),high,174.717,file
57112,2026-07-28T18:58:13.298+00:00,1.11,rgb(52, 180, 255),dust,104.517,file
57109,2026-07-28T18:57:59.018+00:00,1.36,rgb(52, 180, 255),floor,113.308,file
57106,2026-07-28T18:57:42.705+00:00,2.41,rgb(145, 62, 248),base,138.071,file
57101,2026-07-28T18:57:19.564+00:00,1.04,rgb(52, 180, 255),dust,101.698,file
57098,2026-07-28T18:57:05.157+00:00,13.54,rgb(192, 23, 180),ignition,212.775,file
57089,2026-07-28T18:56:21.121+00:00,1,rgb(52, 180, 255),dust,100,file
57086,2026-07-28T18:56:06.838+00:00,12.84,rgb(192, 23, 180),ignition,210.477,file
57079,2026-07-28T18:55:24.161+00:00,6.66,rgb(145, 62, 248),high,182.066,file
57072,2026-07-28T18:54:49.687+00:00,1.97,rgb(52, 180, 255),low,129.346,file
57068,2026-07-28T18:54:29.349+00:00,1.02,rgb(52, 180, 255),dust,100.857,file
57065,2026-07-28T18:54:16.250+00:00,2.26,rgb(145, 62, 248),base,135.29,file
57061,2026-07-28T18:53:53.787+00:00,1.46,rgb(52, 180, 255),floor,116.379,file
57057,2026-07-28T18:53:37.644+00:00,1.06,rgb(52, 180, 255),dust,102.522,file
57054,2026-07-28T18:53:23.509+00:00,10.93,rgb(192, 23, 180),ignition,203.507,file
57046,2026-07-28T18:52:44.063+00:00,2.1,rgb(145, 62, 248),base,132.112,file
57041,2026-07-28T18:52:20.872+00:00,1.54,rgb(52, 180, 255),low,118.688,file
57037,2026-07-28T18:52:03.687+00:00,1.94,rgb(52, 180, 255),low,128.682,file
57033,2026-07-28T18:51:42.398+00:00,1.2,rgb(52, 180, 255),floor,107.891,file
57030,2026-07-28T18:51:28.264+00:00,4.58,rgb(145, 62, 248),mid,165.86,file
57023,2026-07-28T18:50:57.594+00:00,3.87,rgb(145, 62, 248),mid,158.57,file
